,county,latitude_x,longitude_x,state,latitude_y,longitude_y,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW]
1149,Chaves,33.365668,-104.514733,NM,33.349102,-104.538788,44730,SEV NM Phase 2,2013,PV,fixed-tilt,180.0,25.0,,1.4
1150,Chaves,33.365668,-104.514733,NM,33.431828,-104.434723,712476,Chaves County Solar II,2023,PV,single-axis,180.0,,,30.0
1151,Cibola,35.107009,-107.818849,NM,35.255798,-107.248459,223799,Cibola,2015,PV,single-axis,180.0,25.0,,7.6
1152,Cibola,35.107009,-107.818849,NM,35.241875,-107.951874,62932,Bluewater CDEC 1,2019,PV,single-axis,180.0,52.0,,2.4
1153,Cibola,35.107009,-107.818849,NM,35.141869,-107.820351,107252,Grants CDEC 2,2019,PV,single-axis,180.0,52.0,,4.5
1154,Cibola,35.107009,-107.818849,NM,35.096867,-107.614098,1196914,"Route 66 Energy Center, LLC",2017,PV,single-axis,180.0,,,49.5
1155,Colfax,36.698075,-104.656615,NM,36.468452,-104.635071,912546,Cimarron Solar Facility,2010,PV,fixed-tilt,180.0,25.0,,30.6
1156,Colfax,36.698075,-104.656615,NM,36.398693,-104.593857,21919,Springer Solar 1,2015,PV,single-axis,91.0,2.0,,0.9
1157,Colfax,36.698075,-104.656615,NM,36.544506,-105.276863,26976,Syncarpha Eagle Nest,2018,PV,single-axis,180.0,0.0,,1.0
1158,Colfax,36.698075,-104.656615,NM,36.416725,-105.283279,161645,Angel Fire Energy Facility,2021,PV,single-axis,60.0,,batteries,9.8
1159,Dona Ana,32.24837,-106.728836,NM,32.628994,-107.259163,119289,"Hatch Solar Energy Center I, LLC",2011,PV,dual-axis,180.0,,,5.0
1160,Dona Ana,32.24837,-106.728836,NM,31.803112,-106.67038,681807,Roadrunner Solar,2011,PV,single-axis,90.0,45.0,,20.2
1161,Dona Ana,32.24837,-106.728836,NM,32.247932,-106.911339,498054,"SunE EPE2, LLC",2012,PV,single-axis,180.0,38.0,,12.0
1162,Dona Ana,32.24837,-106.728836,NM,32.395889,-106.476044,155303,WSMR I,2012,PV,"fixed-tilt,single-axis",181.0,26.0,,4.6
1163,Dona Ana,32.24837,-106.728836,NM,32.266449,-106.734749,75082,NMSU Solar and Storage,2021,PV,dual-axis,180.0,,batteries,3.0
1164,Eddy,32.538156,-104.288595,NM,32.345093,-104.235176,286804,SPS5 Hopi,2011,PV,single-axis,180.0,0.0,,9.9
1165,Eddy,32.538156,-104.288595,NM,32.071808,-104.162834,484012,Hayhurst New Mexico Solar,2023,PV,single-axis,180.0,,,20.0
1166,Grant,32.781053,-108.24321,NM,32.713116,-108.248009,17078,Silver City WWTP PV Project,2013,PV,fixed-tilt,180.0,30.0,,1.0
1167,Lincoln,33.419573,-105.631108,NM,33.611458,-105.748878,73526,Carrizozo Solar,2018,PV,single-axis,0.0,,,3.0
1168,Los Alamos,35.869176,-106.272314,NM,35.876095,-106.310936,22346,Los Alamos PV Site,2012,PV,fixed-tilt,180.0,37.0,batteries,1.0
1169,Luna,32.223031,-107.741875,NM,32.571449,-107.486824,1780533,Macho Springs,2014,PV,single-axis,90.0,,,52.2
1170,Luna,32.223031,-107.741875,NM,32.569775,-107.468254,662560,Alta Luna,2017,PV,single-axis,90.0,,,28.1
1171,Luna,32.223031,-107.741875,NM,32.168644,-107.75563,201597,Deming Solar Energy Center,2013,PV,fixed-tilt,180.0,25.0,,9.0
1172,Luna,32.223031,-107.741875,NM,31.867725,-107.589073,45064,Columbus Solar Project,2017,PV,single-axis,180.0,52.0,,1.9
1173,McKinley,35.513228,-108.634281,NM,35.523758,-108.772766,130601,City of Gallup Solar,2018,PV,single-axis,180.0,0.0,,8.0
1174,McKinley,35.513228,-108.634281,NM,35.41901,-108.09642,3522777,OE_ESCL,2024,PV,single-axis,180.0,0.0,,200.0
1175,McKinley,35.513228,-108.634281,NM,35.943916,-107.570198,6295379,Arroyo Solar Energy Storage Hybrid,2024,PV,single-axis,180.0,0.0,batteries,300.0
1176,Otero,32.778517,-106.000317,NM,32.977493,-105.972214,182224,Otero Solar,2013,PV,fixed-tilt,180.0,25.0,,7.5
1177,Otero,32.778517,-106.000317,NM,32.034817,-106.338028,544545,"SunE EPE1, LLC",2012,PV,single-axis,180.0,38.0,,10.0
1178,Otero,32.778517,-106.000317,NM,32.921032,-106.073647,129140,Holloman Solar Facility,2018,PV,single-axis,180.0,0.0,,5.0
1179,Otero,32.778517,-106.000317,NM,32.866112,-106.00016,113817,Alamogordo Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,4.9
1180,Otero,32.778517,-106.000317,NM,32.074036,-106.332184,3385514,Buena Vista Energy Center,2023,PV,single-axis,,,batteries,120.0
1181,Rio Arriba,36.203984,-106.205155,NM,36.331184,-106.190018,29639,Syncarpha El Rito,2019,PV,single-axis,180.0,,,1.6
1182,Rio Arriba,36.203984,-106.205155,NM,36.091438,-106.041374,47167,Alcalde Solar Array,2020,PV,single-axis,180.0,,,2.4
1183,Rio Arriba,36.203984,-106.205155,NM,36.232895,-107.273262,938415,"Jicarilla Solar 1, LLC",2023,PV,single-axis,,,batteries,50.0
1184,Sandoval,35.319674,-106.649224,NM,35.283375,-106.812073,160031,Sandoval Solar Energy Center,2014,PV,single-axis,180.0,25.0,,6.1
1185,Sandoval,35.319674,-106.649224,NM,35.31144,-106.638397,21876,Sue Cleveland High School,2013,PV,fixed-tilt,180.0,20.0,,1.0
1186,Sandoval,35.319674,-106.649224,NM,35.266411,-106.666489,23084,Rio Rancho High School,2013,PV,fixed-tilt,180.0,20.0,,1.0
1187,Sandoval,35.319674,-106.649224,NM,35.35656,-106.857574,1097161,Encino Solar Energy Center,2020,PV,single-axis,180.0,0.0,,55.0
1188,Sandoval,35.319674,-106.649224,NM,36.017693,-106.945625,38516,"Cuba 2.5ac, LLC",2021,PV,single-axis,5.0,,,2.5
1189,Sandoval,35.319674,-106.649224,NM,35.374084,-106.855392,1011163,"NMRD Data Center III, LLC",2023,PV,single-axis,90.0,,,50.0
1190,San Miguel,35.576344,-105.307874,NM,35.632969,-105.176514,221698,San Miguel I Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0
1191,San Miguel,35.576344,-105.307874,NM,35.658417,-105.183746,29203,Storrie Lake Solar Project,2014,PV,fixed-tilt,180.0,25.0,,1.5
1192,San Miguel,35.576344,-105.307874,NM,35.644718,-105.207283,111244,Las Vegas Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,5.0
1193,San Miguel,35.576344,-105.307874,NM,35.635674,-105.175468,219938,San Miguel II Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0
1194,Santa Fe,35.632632,-106.004765,NM,35.56181,-106.084663,227729,Santa Fe Solar Energy Center,2015,PV,single-axis,180.0,0.0,,9.5
1195,Sierra,33.106952,-107.281723,NM,33.120003,-107.290314,40174,City of Truth or Consequences PV,2015,PV,single-axis,0.0,0.0,,1.9
1196,Sierra,33.106952,-107.281723,NM,33.153519,-107.249557,12776,Wal-Mart Truth or Consequences PV,2015,PV,single-axis,180.0,10.0,,1.0
1197,Taos,36.435099,-105.60791,NM,36.96616,-105.438057,37409,Kit Carson,2012,PV,single-axis,0.0,0.0,,1.3
1198,Taos,36.435099,-105.60791,NM,36.371105,-105.659569,110612,Syncarpha Taos,2020,PV,single-axis,180.0,,,3.1
1199,Taos,36.435099,-105.60791,NM,36.810425,-105.589561,42775,Syncarpha Questa,2020,PV,single-axis,180.0,,,1.6
1200,Taos,36.435099,-105.60791,NM,36.716713,-105.606895,52530,Questa Solar Facility,2011,PV,dual-axis,180.0,,,1.0
1201,Taos,36.435099,-105.60791,NM,36.447842,-105.631844,364883,Taos Mesa Energy Facility Hybrid,2021,PV,single-axis,60.0,,batteries,15.0
1202,Torrance,34.870562,-106.1027,NM,35.017532,-106.10096,1203703,Britton Solar Energy Center,2019,PV,single-axis,180.0,0.0,,50.0
1203,Torrance,34.870562,-106.1027,NM,34.780888,-106.05587,49469,CNMEC Solar Energy Center,2018,PV,single-axis,0.0,0.0,,2.0
1204,Valencia,34.755709,-106.722815,NM,34.83284,-106.772224,154117,Los Lunas Solar Energy Center,2013,PV,fixed-tilt,180.0,25.0,,7.0
1205,Valencia,34.755709,-106.722815,NM,34.809734,-106.51709,304913,Meadow Lake Solar Energy Center,2015,PV,single-axis,180.0,25.0,,9.1
1206,Valencia,34.755709,-106.722815,NM,34.74646,-106.654236,151657,Manzano Solar,2013,PV,fixed-tilt,180.0,25.0,,8.0
1207,Valencia,34.755709,-106.722815,NM,34.637802,-106.700844,240758,Rio Communities Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.0
1208,Valencia,34.755709,-106.722815,NM,34.833721,-106.781906,234111,Facebook 1 Solar Energy Center,2017,PV,single-axis,180.0,0.0,,10.0
1209,Valencia,34.755709,-106.722815,NM,34.74107,-106.657433,234691,Vista Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0
1210,Valencia,34.755709,-106.722815,NM,34.692097,-106.687088,223254,Rio De Oro Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0
1211,Valencia,34.755709,-106.722815,NM,34.765591,-106.80011,4258308,Sky Ranch Solar,2024,PV,single-axis,180.0,0.0,batteries,190.0
1212,Adams,39.876949,-104.920943,CO,39.982697,-104.940987,32933,Brighton PV Solar Plant,2012,PV,fixed-tilt,180.0,25.0,,1.8
1213,Adams,39.876949,-104.920943,CO,39.792286,-104.437454,342547,"Victory Solar, LLC",2016,PV,single-axis,180.0,,,12.8
1214,Adams,39.876949,-104.920943,CO,39.786293,-104.586792,60588,"Adams Community Solar Garden III, LLC",2015,PV,single-axis,0.0,0.0,,1.2
1215,Adams,39.876949,-104.920943,CO,39.784874,-104.585487,39604,CO LI (CSG) 1-Kamerra,2019,PV,single-axis,0.0,0.0,,1.5
1216,Adams,39.876949,-104.920943,CO,39.765621,-104.590569,45954,Xcel Adams 1 Community Solar Array,2017,PV,single-axis,0.0,,,1.8
1217,Adams,39.876949,-104.920943,CO,39.75996,-104.620979,33957,Denver Metro Solar,2017,PV,single-axis,180.0,,,1.6
1218,Adams,39.876949,-104.920943,CO,39.761879,-104.460846,1033880,"Pioneer Solar (CO), LLC",2021,PV,single-axis,180.0,,,80.0
1219,Adams,39.876949,-104.920943,CO,39.804352,-104.617111,74441,"Oak Leaf Solar XXIII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5
1220,Adams,39.876949,-104.920943,CO,39.776794,-104.587166,35301,Mtn. Solar 1,2019,PV,single-axis,0.0,0.0,,1.5
1221,Adams,39.876949,-104.920943,CO,39.767445,-104.589653,36949,Mtn. Solar 2,2019,PV,single-axis,0.0,0.0,,1.5
1222,Adams,39.876949,-104.920943,CO,39.75222,-104.667717,31606,Venture 1-1A (CSG),2021,PV,single-axis,0.0,52.0,,1.5
1223,Adams,39.876949,-104.920943,CO,39.752213,-104.665558,31828,Venture 2,2021,PV,single-axis,0.0,52.0,,1.5
1224,Adams,39.876949,-104.920943,CO,39.750187,-104.667717,32215,Venture 3-1C,2021,PV,single-axis,0.0,52.0,,1.5
1225,Adams,39.876949,-104.920943,CO,39.750282,-104.665634,31491,Venture 4-1D,2021,PV,single-axis,0.0,52.0,,1.5
1226,Adams,39.876949,-104.920943,CO,39.787411,-104.586067,36898,"Adams Community Solar Garden, LLC",2015,PV,single-axis,0.0,0.0,,1.2
1227,Adams,39.876949,-104.920943,CO,39.789177,-104.592346,149385,Imboden Solar Garden,2018,PV,single-axis,0.0,0.0,,3.0
1228,Adams,39.876949,-104.920943,CO,39.789085,-104.586166,77805,Xcel Adams 2 Community Solar Array,2017,PV,single-axis,0.0,,,1.5
1229,Adams,39.876949,-104.920943,CO,39.786793,-104.591026,34757,Oak Leaf - CSG Portfolio (OL 37),2020,PV,single-axis,180.0,0.0,,1.5
1230,Adams,39.876949,-104.920943,CO,39.784389,-104.592239,71141,Oak Leaf - CSG Portfolio (OL 38),2021,PV,single-axis,180.0,0.0,,1.5
1231,Adams,39.876949,-104.920943,CO,39.88306,-104.979752,11017,Amazon Denver DEN3,2019,PV,fixed-tilt,180.0,5.0,,4.6
1232,Adams,39.876949,-104.920943,CO,39.745888,-104.724258,18185,Amazon DEN2 Solar Project,2019,PV,single-axis,183.0,10.0,,1.2
1233,Adams,39.876949,-104.920943,CO,39.826149,-104.973793,13724,TruStile Doors - Denver,2021,PV,fixed-tilt,180.0,10.0,,1.2
1234,Alamosa,37.481888,-105.877629,CO,37.686424,-105.887032,605150,Greater Sandhill I,2010,PV,single-axis,0.0,0.0,,19.0
1235,Alamosa,37.481888,-105.877629,CO,37.598537,-105.951965,704702,Cogentrix of Alamosa,2012,PV,dual-axis,180.0,,,30.0
1236,Alamosa,37.481888,-105.877629,CO,37.69418,-105.919807,633315,San Luis Valley Solar Ranch,2011,PV,single-axis,60.0,45.0,,30.4
1237,Alamosa,37.481888,-105.877629,CO,37.69455,-105.982552,919216,Hooper Solar,2015,PV,single-axis,0.0,0.0,,52.0
1238,Alamosa,37.481888,-105.877629,CO,37.457394,-105.88295,33878,"Oak Leaf Solar XXX, LLC (CSG)",2018,PV,single-axis,0.0,,,1.5
1239,Alamosa,37.481888,-105.877629,CO,37.393787,-105.90696,42564,Rock Creek 2 (CSG),2020,PV,fixed-tilt,180.0,52.0,,1.6
1240,Alamosa,37.481888,-105.877629,CO,37.452404,-105.860413,41696,Alamosa Solar South (CSG),2021,PV,single-axis,180.0,52.0,,1.6
1241,Alamosa,37.481888,-105.877629,CO,37.689068,-105.876221,246044,SunE Alamosa,2007,PV,"dual-axis,fixed-tilt,single-axis",180.0,20.0,,6.9
1242,Arapahoe,39.646582,-104.838574,CO,39.686752,-104.013641,1446089,Titan Solar,2018,PV,single-axis,180.0,,,50.0
1243,Arapahoe,39.646582,-104.838574,CO,39.635506,-104.658478,86256,Quincy II Solar Garden,2018,PV,single-axis,0.0,0.0,,1.5
1244,Arapahoe,39.646582,-104.838574,CO,39.639172,-104.555794,23503,Oak Leaf Solar XXI (CSG),2018,PV,single-axis,180.0,,,1.5
1245,Arapahoe,39.646582,-104.838574,CO,39.640617,-104.555428,15386,"Oak Leaf Solar XXV, LLC (CSG)",2018,PV,single-axis,180.0,,,1.5
1246,Arapahoe,39.646582,-104.838574,CO,39.640167,-104.558403,33356,Quincy Solar,2021,PV,single-axis,180.0,,,1.5
1247,Arapahoe,39.646582,-104.838574,CO,39.63633,-104.64621,35183,Arapahoe 3 Community Solar Array,2017,PV,single-axis,0.0,0.0,,1.8
1248,Arapahoe,39.646582,-104.838574,CO,39.650616,-104.533142,33360,"Oak Leaf Solar XXII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5
1249,Arapahoe,39.646582,-104.838574,CO,39.654045,-104.531181,70286,"Oak Leaf Solar XXIV, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5
1250,Arapahoe,39.646582,-104.838574,CO,39.62785,-104.466438,1719303,"Hunter Solar, LLC (CO)",2023,PV,single-axis,90.0,,,75.0
1251,Arapahoe,39.646582,-104.838574,CO,39.727383,-104.770004,63554,Pivot Solar 9,2024,PV,"fixed-tilt,single-axis",180.0,0.0,,1.7
1252,Arapahoe,39.646582,-104.838574,CO,39.730347,-104.767876,110183,Pivot Solar 10,2024,PV,single-axis,180.0,0.0,,1.7
1253,Baca,37.368105,-102.53204,CO,37.385521,-102.467346,112581,Vilas Solar Array,2017,PV,single-axis,0.0,0.0,,4.0
1254,Boulder,40.062992,-105.180215,CO,40.048271,-105.180466,24632,City of Boulder WWTP,2010,PV,fixed-tilt,180.0,30.0,,0.9
1255,Boulder,40.062992,-105.180215,CO,40.122749,-105.129799,18000,Jack's Solar Garden,2020,PV,single-axis,180.0,45.0,,1.0
1256,Boulder,40.062992,-105.180215,CO,39.982059,-105.061172,41595,"Lafayette Horizon Solar (CSG), LLC",2019,PV,single-axis,180.0,,,1.6
1257,Boulder,40.062992,-105.180215,CO,40.092033,-105.191246,128698,IBM Solar,2019,PV,single-axis,180.0,52.0,,8.1
1258,Chaffee,38.676811,-106.085131,CO,38.53648,-106.076973,30876,"Oak Leaf Solar XXXIII, LLC (Lantz)",2020,PV,single-axis,180.0,52.0,,3.0
1259,Chaffee,38.676811,-106.085131,CO,38.81525,-106.110489,56303,Trout Creek Solar,2019,PV,single-axis,180.0,0.0,,2.0
1260,Conejos,37.199613,-105.987323,CO,37.190712,-105.984718,41143,Conejos 1 Community Solar Array,2017,PV,single-axis,0.0,0.0,,1.5
1261,Conejos,37.199613,-105.987323,CO,37.071095,-106.005203,11766,San Luis Solar Garden,2017,PV,single-axis,90.0,,,1.2
1262,Crowley,38.193783,-103.856387,CO,38.210049,-103.745895,41520,"NSE Camber BH (CSG) 2, LLC",2021,PV,single-axis,180.0,52.0,,2.0
1263,Denver,39.72486,-104.950033,CO,39.902943,-104.659386,83625,City & County of Denver at Denver Int'l,2011,PV,fixed-tilt,180.0,25.0,,3.4
1264,Denver,39.72486,-104.950033,CO,39.898895,-104.665092,63268,Denver Intl Airport IV Solar,2014,PV,fixed-tilt,180.0,25.0,,1.5
1265,Denver,39.72486,-104.950033,CO,39.902088,-104.673431,68700,Airport 1 Solar (DIA),2009,PV,fixed-tilt,180.0,22.0,,1.5
1266,Denver,39.72486,-104.950033,CO,39.897465,-104.665642,109379,"Oak Leaf Solar XVIII, LLC",2021,PV,single-axis,90.0,50.0,,9.0
1267,Denver,39.72486,-104.950033,CO,39.900921,-104.659866,32756,"Oak Leaf Solar XXVI, LLC",2019,PV,single-axis,180.0,,,1.5
1268,Denver,39.72486,-104.950033,CO,39.838184,-104.672813,39824,Denver Int Airport,2008,PV,single-axis,90.0,,,1.9
1269,Denver,39.72486,-104.950033,CO,39.902016,-104.665054,100325,DIA 8,2022,PV,single-axis,180.0,52.0,,4.5
1270,Denver,39.72486,-104.950033,CO,39.808384,-104.782219,20265,Panasonic Carport Solar Hybrid,2017,PV,fixed-tilt,180.0,7.0,batteries,1.3
1271,El Paso,38.877314,-104.75212,CO,38.956966,-104.806534,117031,AFA Solar Farm,2011,PV,single-axis,0.0,0.0,,5.2
1272,El Paso,38.877314,-104.75212,CO,38.601803,-104.693848,266215,Clear Spring Ranch PV Project,2016,PV,single-axis,180.0,0.0,,10.0
1273,El Paso,38.877314,-104.75212,CO,38.972313,-104.252785,869319,Grazing Yak Solar,2019,PV,single-axis,180.0,,,39.5
1274,El Paso,38.877314,-104.75212,CO,38.722862,-104.781746,31332,Carson Solar I,2007,PV,fixed-tilt,180.0,25.0,,1.5
1275,El Paso,38.877314,-104.75212,CO,38.774063,-104.745712,78572,"Pikes Peak Solar Garden 1, LLC (CSG)",2015,PV,single-axis,0.0,,,2.0
1276,El Paso,38.877314,-104.75212,CO,38.633263,-104.661964,817086,Palmer Solar,2020,PV,single-axis,180.0,,,60.0
1277,El Paso,38.877314,-104.75212,CO,38.672665,-104.612015,5232720,Pike Solar Hybrid,2023,PV,single-axis,180.0,,,175.0
1278,Fremont,38.426941,-105.214303,CO,38.465443,-105.213402,33999,"Fremont CO 1, LLC",2020,PV,single-axis,180.0,52.0,,1.8
1279,Garfield,39.507103,-107.549019,CO,39.522892,-107.813377,35845,WWRF Solar Plant,2009,PV,single-axis,90.0,,,1.3
1280,Garfield,39.507103,-107.549019,CO,39.525986,-107.695999,17419,"Eagle Springs Solar, LLC",2013,PV,single-axis,180.0,16.0,,1.0
1281,Garfield,39.507103,-107.549019,CO,39.412647,-107.158287,41125,Sunnyside Ranch Community Solar Array,2015,PV,fixed-tilt,180.0,35.0,,1.5
1282,Garfield,39.507103,-107.549019,CO,39.523075,-107.81604,33374,Oak Leaf Solar XXXII (CSG),2019,PV,single-axis,180.0,52.0,,1.5
1283,Garfield,39.507103,-107.549019,CO,39.521717,-107.815651,30367,"Pivot Solar 7, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1284,Garfield,39.507103,-107.549019,CO,39.414764,-108.08931,13507,"Pivot Solar 1, LLC (CSG)",2022,PV,fixed-tilt,180.0,0.0,,1.0
1285,Garfield,39.507103,-107.549019,CO,39.413769,-108.089851,28730,"Pivot Solar 3, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1286,Garfield,39.507103,-107.549019,CO,39.465908,-107.229691,78503,"Ameresco HCE Solar, LLC",2023,PV,single-axis,0.0,20.0,batteries,4.5
1287,Grand,40.051143,-105.978501,CO,39.959938,-105.846909,21977,Tom Sifers Solar,2019,PV,single-axis,180.0,,,1.0
1288,Jackson,40.690192,-106.295485,CO,40.812771,-106.289276,21593,Whiskey Hill Solar,2019,PV,single-axis,180.0,,,1.0
1289,Jefferson,39.72369,-105.130309,CO,39.859749,-105.151321,30455,"Jeffco Community Solar Gardens, LLC",2016,PV,single-axis,180.0,0.0,,1.2
1290,Jefferson,39.72369,-105.130309,CO,39.727795,-105.113144,31427,Mtn. Solar 4 (CSG),2021,PV,fixed-tilt,0.0,52.0,,1.5
1291,Larimer,40.504402,-105.089155,CO,40.864941,-105.012985,611223,"Bison Solar, LLC",2016,PV,single-axis,90.0,,,32.4
1292,Larimer,40.504402,-105.089155,CO,40.591194,-105.146339,37465,"RV CSU Power, LLC",2009,PV,fixed-tilt,180.0,25.0,,1.9
1293,Larimer,40.504402,-105.089155,CO,40.592789,-105.147514,65846,"RV CSU Power II, LLC",2010,PV,single-axis,180.0,25.0,,3.0
1294,Larimer,40.504402,-105.089155,CO,40.500534,-105.132057,27570,Coyote Ridge Community Solar,2017,PV,single-axis,90.0,,,1.5
1295,Larimer,40.504402,-105.089155,CO,40.843323,-105.015205,542747,Rawhide Prairie Solar Hybrid,2021,PV,single-axis,0.0,60.0,batteries,22.0
1296,Las Animas,37.192053,-104.501324,CO,37.371609,-104.474258,862554,"San Isabel Solar, LLC",2016,PV,single-axis,90.0,,,30.0
1297,Logan,40.64034,-103.185977,CO,40.63187,-103.195557,46615,Sterling PV 3,2014,PV,single-axis,0.0,0.0,,1.6
1298,Logan,40.64034,-103.185977,CO,40.613491,-103.150391,41687,Logan 1 Community Solar Array,2017,PV,single-axis,180.0,0.0,,1.7
1299,Logan,40.64034,-103.185977,CO,40.666161,-103.131714,31919,Riverview Solar,2019,PV,single-axis,135.0,0.0,,1.5
1300,Logan,40.64034,-103.185977,CO,40.615154,-103.233932,10814,"NSE Camber Solar PS11, LLC (CSG)",2021,PV,single-axis,180.0,0.0,,2.0
1301,Logan,40.64034,-103.185977,CO,40.614151,-103.233887,10320,"Mtn Solar 6, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1302,Logan,40.64034,-103.185977,CO,40.612041,-103.233627,49210,"Pivot Solar 12, LLC (CSG)",2020,PV,single-axis,180.0,0.0,,1.0
1303,Logan,40.64034,-103.185977,CO,40.615818,-103.156525,140743,"NSE Camber Solar PS13, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1304,Logan,40.64034,-103.185977,CO,40.66745,-103.205673,100495,"CBEP Solar 1, LLC",2023,PV,single-axis,180.0,60.0,,5.0
1305,Mesa,39.092942,-108.546673,CO,39.067604,-108.50927,32529,Mesa PV1,2014,PV,single-axis,135.0,,,1.6
1306,Mesa,39.092942,-108.546673,CO,39.145912,-108.319565,32288,"Oak Leaf Solar XXXI, LLC (CSG)",2018,PV,single-axis,0.0,,,1.5
1307,Mesa,39.092942,-108.546673,CO,39.047695,-108.418755,27287,Mesa (CSG) 2 Massicotte,2019,PV,fixed-tilt,180.0,30.0,,1.5
1308,Mesa,39.092942,-108.546673,CO,39.110489,-108.653259,32663,Mesa (CSG) 1 Murdock,2019,PV,single-axis,0.0,0.0,,1.5
1309,Moffat,40.51606,-107.613977,CO,40.512318,-107.500549,63812,East Victory Way Solar,2023,PV,dual-axis,180.0,,,4.0
1310,Montezuma,37.371913,-108.554458,CO,37.361,-108.524567,43267,"Cortez Solar 1, LLC",2023,PV,fixed-tilt,180.0,52.0,,2.2
1311,Montezuma,37.371913,-108.554458,CO,37.303806,-108.579437,50213,"Cortez Solar 3, LLC",2023,PV,single-axis,90.0,60.0,,2.0
1312,Montezuma,37.371913,-108.554458,CO,37.376373,-108.615425,127377,"Cortez Solar 2, LLC",2023,PV,single-axis,180.0,60.0,,5.0
1313,Montrose,38.481301,-107.922349,CO,38.27248,-108.784233,21553,SMPA Solar 1 Community Solar,2012,PV,fixed-tilt,180.0,35.0,,1.0
1314,Montrose,38.481301,-107.922349,CO,38.66394,-107.997406,157113,"Ash Mesa Solar, LLC",2022,PV,single-axis,180.0,52.0,,7.8
1315,Morgan,40.254229,-103.789071,CO,40.280243,-103.617958,33620,Mtn. Solar 3 (CSG),2020,PV,single-axis,0.0,0.0,,1.5
1316,Morgan,40.254229,-103.789071,CO,40.266937,-103.657806,37092,"Pivot Solar 14, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1317,Morgan,40.254229,-103.789071,CO,40.266926,-103.65551,37423,"Pivot Solar 2, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1318,Morgan,40.254229,-103.789071,CO,40.266968,-103.653778,16262,"Pivot Solar 15, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,1.0
1319,Pitkin,39.231757,-106.908716,CO,39.246071,-106.875313,87183,Pitkin County Solar,2021,PV,single-axis,180.0,,,5.0
1320,Pueblo,38.265773,-104.646976,CO,38.31477,-104.573273,88454,CSU Pueblo,2008,PV,single-axis,180.0,20.0,,1.0
1321,Pueblo,38.265773,-104.646976,CO,38.170128,-104.522804,6745897,Sun Mountain Solar 1,2021,PV,single-axis,180.0,,,200.0
1322,Pueblo,38.265773,-104.646976,CO,38.173016,-104.382111,5223814,Thunder Wolf Energy Center Hybrid,2022,PV,single-axis,180.0,52.0,batteries,248.0
1323,Pueblo,38.265773,-104.646976,CO,38.174881,-104.630692,233927,CSWIND America Inc.,2023,PV,single-axis,180.0,52.0,,12.3
1324,Pueblo,38.265773,-104.646976,CO,38.324463,-104.404037,6220550,Neptune Energy Center Hybrid,2020,PV,single-axis,180.0,52.0,batteries,325.0
1325,Pueblo,38.265773,-104.646976,CO,38.242874,-104.426033,43409,"USS Giveback Solar, LLC (CSG)",2023,PV,single-axis,180.0,,,2.0
1326,Pueblo,38.265773,-104.646976,CO,38.192551,-104.599098,5254425,Bighorn Solar 1,2021,PV,single-axis,180.0,,,240.0
1327,Pueblo,38.265773,-104.646976,CO,38.206665,-104.563347,3030210,Comanche Solar,2016,PV,single-axis,180.0,,,120.0
1328,Rio Blanco,40.05108,-108.268744,CO,39.914875,-108.385071,115567,Bar D,2018,PV,fixed-tilt,180.0,20.0,,4.0
1329,Rio Grande,37.61185,-106.242067,CO,37.571861,-106.099785,42773,"Monte Vista Solar 2 (CSG), LLC",2020,PV,single-axis,180.0,52.0,,1.6
1330,Saguache,37.925349,-106.006105,CO,37.769577,-106.212517,64374,San Luis Valley Solar Array,2017,PV,single-axis,0.0,0.0,,2.7
1331,Weld,40.322426,-104.807009,CO,40.083412,-104.74794,392593,SR Jenkins Ft Lupton,2016,PV,single-axis,180.0,45.0,,13.0
1332,Weld,40.322426,-104.807009,CO,40.229893,-105.031128,193358,SR Mavericks,2016,PV,single-axis,180.0,45.0,,6.5
1333,Weld,40.322426,-104.807009,CO,40.419888,-104.894371,139934,Valley View Solar,2015,PV,single-axis,180.0,45.0,,4.0
1334,Weld,40.322426,-104.807009,CO,40.580223,-104.895325,116167,SR Skylark B,2016,PV,single-axis,180.0,45.0,,2.0
1335,Weld,40.322426,-104.807009,CO,40.231258,-104.787506,44352,Weld 1 Community Solar Array,2017,PV,single-axis,180.0,,,1.5
1336,Weld,40.322426,-104.807009,CO,40.385834,-104.549599,54159,SR Kersey,2017,PV,single-axis,180.0,45.0,,3.5
