usps,fips,county,latitude,longitude,geocode
VA,51037,Charlotte County,37.009042,-78.658568,dq84d1
VA,51041,Chesterfield County,37.378434,-77.585847,dq8udk
VA,51043,Clarke County,39.115307,-77.990748,dqbw92
VA,51045,Craig County,37.473603,-80.231051,dnwvnm
VA,51047,Culpeper County,38.48593,-77.956476,dqbdfn
VA,51049,Cumberland County,37.520189,-78.252836,dq8m7q
VA,51051,Dickenson County,37.136701,-82.34922,dnt7q0
VA,51053,Dinwiddie County,37.073498,-77.635492,dq8fcm
VA,51057,Essex County,37.93948,-76.941871,dq9rc4
VA,51059,Fairfax County,38.82952,-77.273252,dqchcs
VA,51061,Fauquier County,38.744096,-77.8215,dqbsmj
VA,51063,Floyd County,36.931433,-80.350266,dnwf5e
VA,51065,Fluvanna County,37.830584,-78.283494,dq8r4w
VA,51067,Franklin County,36.991186,-79.882715,dnx4qn
VA,51069,Frederick County,39.20366,-78.263829,dqbr50
VA,51071,Giles County,37.318072,-80.698321,dnws79
VA,51073,Gloucester County,37.403541,-76.523505,dq9sf9
VA,51075,Goochland County,37.718814,-77.917626,dq8wdf
VA,51077,Grayson County,36.652229,-81.215324,dnw0xb
VA,51079,Greene County,38.297981,-78.470163,dqb1y7
VA,51081,Greensville County,36.680336,-77.560277,dq8bej
VA,51083,Halifax County,36.766461,-78.939614,dnxc5t
VA,51085,Hanover County,37.760215,-77.491317,dq8yud
VA,51087,Henrico County,37.631269,-77.651922,dq8y0f
VA,51089,Henry County,36.781479,-79.759231,dnx31p
VA,51091,Highland County,38.366243,-79.564472,dnz6m2
VA,51093,Isle of Wight County,36.901418,-76.707569,dq93ym
VA,51095,James City County,37.324837,-76.777888,dq9kkf
VA,51097,King and Queen County,37.717772,-76.905581,dq9q9f
VA,51099,King George County,38.27718,-77.162636,dqc1u0
VA,51101,King William County,37.70826,-77.091054,dq9ntb
VA,51103,Lancaster County,37.704843,-76.412663,dq9wmp
VA,51105,Lee County,36.701721,-83.130112,dnsbu3
VA,51107,Loudoun County,39.0812,-77.638898,dqby36
VA,51109,Louisa County,37.972704,-77.959795,dqb81b
VA,51111,Lunenburg County,36.945555,-78.240528,dq865t
VA,51113,Madison County,38.412059,-78.276961,dqb6db
VA,51115,Mathews County,37.425348,-76.268808,dq9ubm
VA,51117,Mecklenburg County,36.687256,-78.368959,dq828w
VA,51119,Middlesex County,37.606975,-76.528082,dq9tfw
VA,51121,Montgomery County,37.175534,-80.387791,dnwg6x
VA,51125,Nelson County,37.789079,-78.88344,dnxyuz
VA,51127,New Kent County,37.510158,-76.999326,dq9jru
VA,51131,Northampton County,37.302775,-75.924018,dqdh0q
VA,51133,Northumberland County,37.856974,-76.379687,dq9xmg
VA,51135,Nottoway County,37.141167,-78.053866,dq87rc
VA,51137,Orange County,38.250193,-78.009622,dqb98g
VA,51139,Page County,38.623209,-78.491872,dqb5tz
VA,51141,Patrick County,36.667138,-80.286413,dnwbt5
VA,51143,Pittsylvania County,36.821721,-79.398502,dnx93p
VA,51145,Powhatan County,37.549404,-77.912855,dq8te5
VA,51147,Prince Edward County,37.224881,-78.432957,dq85z0
VA,51149,Prince George County,37.187325,-77.220993,dq95dc
VA,51153,Prince William County,38.701119,-77.479579,dqbuhv
VA,51155,Pulaski County,37.063385,-80.713444,dnwdg7
VA,51157,Rappahannock County,38.684522,-78.168824,dqbkj4
VA,51159,Richmond County,37.942894,-76.730561,dq9rvg
VA,51161,Roanoke County,37.343588,-79.943996,dnxhky
VA,51163,Rockbridge County,37.814517,-79.447754,dnxx05
VA,51165,Rockingham County,38.507585,-78.885321,dnzghf
VA,51167,Russell County,36.93342,-82.095934,dntd5g
VA,51169,Scott County,36.712776,-82.613624,dnt2b5
VA,51171,Shenandoah County,38.856204,-78.573987,dqbjh1
VA,51173,Smyth County,36.842318,-81.539786,dnw18d
VA,51175,Southampton County,36.720068,-77.103813,dq90vk
VA,51177,Spotsylvania County,38.182431,-77.657226,dqbc0y
VA,51179,Stafford County,38.413261,-77.451334,dqbft8
VA,51181,Surry County,37.119761,-76.880172,dq974t
VA,51183,Sussex County,36.926645,-77.259732,dq941f
VA,51185,Tazewell County,37.125395,-81.562924,dntgpy
VA,51187,Warren County,38.908221,-78.207594,dqbmk7
VA,51191,Washington County,36.747814,-81.950322,dnt9p1
VA,51193,Westmoreland County,38.109311,-76.803933,dqc2u3
VA,51195,Wise County,36.974561,-82.62156,dnt4rg
VA,51197,Wythe County,36.899867,-81.083001,dnw3fv
VA,51199,York County,37.219081,-76.561648,dq9e9z
VA,51510,Alexandria city,38.819251,-77.08367,dqchvf
VA,51520,Bristol city,36.616954,-82.157564,dnt863
VA,51530,Buena Vista city,37.729345,-79.358134,dnxwdh
VA,51540,Charlottesville city,38.037658,-78.485381,dqb0qh
VA,51550,Chesapeake city,36.679376,-76.301788,dq98xt
VA,51570,Colonial Heights city,37.261685,-77.396804,dq8gyz
VA,51580,Covington city,37.78106,-79.985434,dnxngv
VA,51590,Danville city,36.583334,-79.408071,dnx815
VA,51595,Emporia city,36.696182,-77.535975,dq8bg8
VA,51600,Fairfax city,38.853183,-77.299025,dqcj11
VA,51610,Falls Church city,38.884722,-77.175603,dqcj5y
VA,51620,Franklin city,36.684014,-76.941396,dq929n
VA,51630,Fredericksburg city,38.299272,-77.486658,dqbcus
VA,51640,Galax city,36.66564,-80.914308,dnw2wd
VA,51650,Hampton city,37.047961,-76.297293,dq9dzb
VA,51660,Harrisonburg city,38.436255,-78.873303,dnzftj
VA,51670,Hopewell city,37.29101,-77.298944,dq9h1h
VA,51678,Lexington city,37.782332,-79.44432,dnxwbn
VA,51680,Lynchburg city,37.399016,-79.195458,dnxsvb
VA,51683,Manassas city,38.746808,-77.482633,dqbukv
VA,51685,Manassas Park city,38.768945,-77.448767,dqbut9
VA,51690,Martinsville city,36.683527,-79.863647,dnx0ww
VA,51700,Newport News city,37.076136,-76.52198,dq9dft
VA,51710,Norfolk city,36.923015,-76.244641,dq9f11
VA,51720,Norton city,36.931549,-82.625996,dnt4pg
VA,51730,Petersburg city,37.20473,-77.392368,dq8gwu
VA,51735,Poquoson city,37.12836,-76.303534,dq9epx
VA,51740,Portsmouth city,36.859339,-76.356973,dq99wq
VA,51750,Radford city,37.120119,-80.559147,dnwenv
VA,51760,Richmond city,37.531399,-77.476009,dq8vsb
VA,51770,Roanoke city,37.278458,-79.958174,dnxhhd
VA,51775,Salem city,37.285333,-80.055241,dnxh47
VA,51790,Staunton city,38.157978,-79.061876,dnzc0f
VA,51800,Suffolk city,36.697157,-76.634781,dq98b0
VA,51810,Virginia Beach city,36.779985,-76.025208,dq9cnp
VA,51820,Waynesboro city,38.067157,-78.90142,dnzbs9
VA,51830,Williamsburg city,37.269481,-76.708193,dq9kn2
VA,51840,Winchester city,39.173869,-78.176356,dqbqv5
WA,53001,Adams County,47.011238,-118.512861,c27ern
WA,53003,Asotin County,46.181861,-117.227781,c2hwsr
WA,53005,Benton County,46.228125,-119.516659,c25nbr
WA,53007,Chelan County,47.860974,-120.619041,c2d0r0
WA,53009,Clallam County,48.110903,-123.88986,c0xcsy
WA,53011,Clark County,45.77173,-122.485953,c20uku
WA,53013,Columbia County,46.29285,-117.911634,c2hpkg
WA,53015,Cowlitz County,46.196785,-122.67846,c20yb3
WA,53017,Douglas County,47.741763,-119.694622,c26zs7
WA,53019,Ferry County,48.473256,-118.533589,c2eey8
WA,53021,Franklin County,46.53458,-118.906944,c272wp
WA,53023,Garfield County,46.429478,-117.536711,c2k2jk
WA,53025,Grant County,47.213633,-119.467788,c27h96
WA,53027,Grays Harbor County,47.113732,-123.826735,c0run2
WA,53029,Island County,48.158554,-122.670649,c28cbw
WA,53031,Jefferson County,47.805708,-123.527057,c22pvn
WA,53033,King County,47.490599,-121.833996,c23q5t
WA,53035,Kitsap County,47.639595,-122.649634,c22z10
WA,53037,Kittitas County,47.124441,-120.676709,c26hjf
WA,53039,Klickitat County,45.870446,-120.779305,c24hgw
WA,53041,Lewis County,46.580071,-122.377444,c22bzp
WA,53043,Lincoln County,47.582743,-118.417692,c27y9q
WA,53045,Mason County,47.354126,-123.17385,c22mmh
WA,53047,Okanogan County,48.548453,-119.742235,c2du5j
WA,53049,Pacific County,46.556587,-123.782419,c0rbz7
WA,53051,Pend Oreille County,48.543825,-117.232191,c2sshm
WA,53053,Pierce County,47.051413,-122.15324,c235sm
WA,53055,San Juan County,48.50719,-123.103769,c287yw
WA,53057,Skagit County,48.493292,-121.81577,c297u5
WA,53059,Skamania County,46.024785,-121.953232,c21mbf
WA,53061,Snohomish County,48.070464,-121.936784,c2933q
WA,53063,Spokane County,47.620375,-117.403371,c2kwbm
WA,53065,Stevens County,48.388727,-117.854454,c2s5q0
WA,53067,Thurston County,46.935822,-122.830152,c22ehb
WA,53069,Wahkiakum County,46.294638,-123.424458,c20pr7
WA,53071,Walla Walla County,46.254606,-118.48037,c25xpu
WA,53073,Whatcom County,48.842653,-121.836432,c29mge
WA,53075,Whitman County,46.905944,-117.53539,c2k6v6
WA,53077,Yakima County,46.456558,-120.740145,c260k3
WV,54001,Barbour County,39.139725,-79.996947,dnznet
WV,54003,Berkeley County,39.447938,-78.037754,dr082j
WV,54005,Boone County,38.022814,-81.713538,dnvbk9
WV,54007,Braxton County,38.69933,-80.73166,dnys4u
WV,54009,Brooke County,40.272645,-80.578691,dpntn7
WV,54011,Cabell County,38.419578,-82.243397,dnvd8d
WV,54013,Calhoun County,38.844159,-81.115478,dnykfp
WV,54015,Clay County,38.459826,-81.081866,dny6fc
WV,54017,Doddridge County,39.26348,-80.701232,dnyx7e
WV,54019,Fayette County,38.030933,-81.086051,dny26g
WV,54021,Gilmer County,38.915867,-80.849413,dnyt2h
WV,54023,Grant County,39.105988,-79.195064,dnzwmz
WV,54025,Greenbrier County,37.924418,-80.45059,dnwz9r
WV,54027,Hampshire County,39.312139,-78.611989,dqbpeh
WV,54029,Hancock County,40.516958,-80.570164,dpnwqx
WV,54031,Hardy County,39.011361,-78.841729,dnzvvv
WV,54033,Harrison County,39.279182,-80.386498,dnyz6y
WV,54035,Jackson County,38.834234,-81.677717,dnvuvm
WV,54037,Jefferson County,39.307398,-77.86322,dqbxs5
WV,54039,Kanawha County,38.328068,-81.523516,dny40c
WV,54041,Lewis County,38.988877,-80.495477,dnyvb3
WV,54043,Lincoln County,38.17177,-82.077623,dnv9hk
WV,54045,Logan County,37.830591,-81.940853,dntxpq
WV,54047,McDowell County,37.382727,-81.658183,dntutv
WV,54049,Marion County,39.505839,-80.243402,dpnbwp
WV,54051,Marshall County,39.854426,-80.671794,dpndsr
WV,54053,Mason County,38.770914,-82.029007,dnvst6
WV,54055,Mercer County,37.403448,-81.106456,dnwkf3
WV,54057,Mineral County,39.404781,-78.95669,dppb5m
WV,54059,Mingo County,37.721161,-82.158989,dntwd6
WV,54061,Monongalia County,39.633645,-80.059074,dpp16p
WV,54063,Monroe County,37.554062,-80.550329,dnwtxh
WV,54065,Morgan County,39.555002,-78.257345,dr0350
WV,54067,Nicholas County,38.291432,-80.797515,dny9c6
WV,54069,Ohio County,40.098932,-80.620728,dpnsj7
WV,54071,Pendleton County,38.67445,-79.340617,dnzs48
WV,54073,Pleasants County,39.368133,-81.161172,dnyrcn
WV,54075,Pocahontas County,38.332606,-80.010121,dnz456
WV,54077,Preston County,39.46903,-79.668865,dpp2e1
WV,54079,Putnam County,38.510513,-81.906109,dnvg04
WV,54081,Raleigh County,37.762469,-81.264672,dnwnyf
WV,54083,Randolph County,38.781095,-79.867788,dnzhwe
WV,54085,Ritchie County,39.177112,-81.066317,dnyqg7
WV,54087,Roane County,38.74295,-81.354494,dnyhks
WV,54089,Summers County,37.655999,-80.856325,dnww0p
WV,54091,Taylor County,39.332478,-80.046554,dnzpf2
WV,54093,Tucker County,39.111175,-79.559968,dnzqmx
WV,54095,Tyler County,39.465634,-80.877219,dpn2x8
WV,54097,Upshur County,38.90253,-80.231606,dnyvq3
WV,54099,Wayne County,38.143642,-82.422666,dnv2ur
WV,54101,Webster County,38.483459,-80.449052,dnyfcm
WV,54103,Wetzel County,39.59818,-80.635399,dpn9m0
WV,54105,Wirt County,39.020034,-81.382975,dnyjup
WV,54107,Wood County,39.211602,-81.516234,dnyp14
WV,54109,Wyoming County,37.60366,-81.549032,dnwjbm
WI,55001,Adams County,43.973757,-89.767228,dpb4jm
WI,55003,Ashland County,46.544424,-90.679691,cbr8b9
WI,55005,Barron County,45.437192,-91.852892,cbndmz
WI,55007,Bayfield County,46.634199,-91.177282,cbr1m1
WI,55009,Brown County,44.474024,-87.99613,dpcmj8
WI,55011,Buffalo County,44.385633,-91.761294,9zysxb
WI,55013,Burnett County,45.866897,-92.37573,cbnkcv
WI,55015,Calumet County,44.07841,-88.212132,dpc6b8
WI,55017,Chippewa County,45.069092,-91.283505,cbp06u
WI,55019,Clark County,44.739346,-90.609953,9zzwd0
WI,55021,Columbia County,43.471882,-89.330472,dp8rr1
WI,55023,Crawford County,43.24991,-90.95123,9zxq43
WI,55025,Dane County,43.067468,-89.417852,dp8mj0
WI,55027,Dodge County,43.429628,-88.701939,dp8zjd
WI,55029,Door County,45.093417,-87.048683,f040e1
WI,55031,Douglas County,46.463218,-91.892477,cbq8kf
WI,55033,Dunn County,44.947751,-91.897645,9zyxsy
WI,55035,Eau Claire County,44.726355,-91.286414,9zzn6w
WI,55037,Florence County,45.871828,-88.406988,f01hun
WI,55039,Fond du Lac County,43.754722,-88.493284,dpc0fm
WI,55041,Forest County,45.666881,-88.773326,f00ggc
WI,55043,Grant County,42.870028,-90.694229,9zxebh
WI,55045,Green County,42.675522,-89.605074,dp86bb
WI,55047,Green Lake County,43.780247,-88.97038,dpb9p3
WI,55049,Iowa County,43.001021,-90.133691,9zxusu
WI,55051,Iron County,46.32655,-90.261298,cbpzd1
WI,55053,Jackson County,44.32459,-90.79951,9zzkjv
WI,55055,Jefferson County,43.013804,-88.773985,dp8uey
WI,55057,Juneau County,43.932836,-90.113984,9zzcvm
WI,55059,Kenosha County,42.579703,-87.425005,dp9f4x
WI,55061,Kewaunee County,44.501032,-87.163304,dpfj0t
WI,55063,La Crosse County,43.908222,-91.111758,9zz1y9
WI,55065,Lafayette County,42.655578,-90.130292,9zxftj
WI,55067,Langlade County,45.262381,-89.067725,f009mp
WI,55069,Lincoln County,45.338417,-89.742309,f001vv
WI,55071,Manitowoc County,44.156137,-87.577352,dpcepn
WI,55073,Marathon County,44.898036,-89.757823,dpbpmt
WI,55075,Marinette County,45.346899,-87.991198,f013vx
WI,55077,Marquette County,43.826053,-89.409095,dpb3m6
WI,55078,Menominee County,44.991304,-88.669251,dpbzyq
WI,55079,Milwaukee County,43.01766,-87.481554,dp9u9r
WI,55081,Monroe County,43.945175,-90.619969,9zz9cz
WI,55083,Oconto County,44.996575,-88.206516,dpcrbz
WI,55085,Oneida County,45.716176,-89.534533,f00k4d
WI,55087,Outagamie County,44.418226,-88.464988,dpchdy
WI,55089,Ozaukee County,43.360752,-87.499304,dp9y8v
WI,55091,Pepin County,44.627436,-91.83489,9zytyh
WI,55093,Pierce County,44.725336,-92.426279,9zyq2v
WI,55095,Polk County,45.462041,-92.447066,cbn68k
WI,55097,Portage County,44.476246,-89.49807,dpbm52
WI,55099,Price County,45.679072,-90.35965,cbpezg
WI,55101,Racine County,42.754122,-87.420877,dp9g4x
WI,55103,Richland County,43.376199,-90.435693,9zxwy0
WI,55105,Rock County,42.66988,-89.075284,dp8dtp
WI,55107,Rusk County,45.472734,-91.136745,cbp4wn
WI,55109,St. Croix County,45.028959,-92.447284,cbn20m
WI,55111,Sauk County,43.428001,-89.943318,dp8p13
WI,55113,Sawyer County,45.864913,-91.14713,cbphvv
WI,55115,Shawano County,44.789641,-88.755813,dpbyu3
WI,55117,Sheboygan County,43.741232,-87.731516,dpc8gd
WI,55119,Taylor County,45.211656,-90.504853,cbp9hw
WI,55121,Trempealeau County,44.30305,-91.358867,9zzh11
WI,55123,Vernon County,43.599366,-90.821983,9zz2j3
WI,55125,Vilas County,46.049848,-89.501254,f00mgr
WI,55127,Walworth County,42.66811,-88.541731,dp949p
WI,55129,Washburn County,45.892489,-91.796422,cbntp4
WI,55131,Washington County,43.391156,-88.232917,dp9qb5
WI,55133,Waukesha County,43.018368,-88.30424,dp9hwx
WI,55135,Waupaca County,44.478004,-88.967005,dpbtp8
WI,55137,Waushara County,44.112823,-89.239786,dpbdcq
WI,55139,Winnebago County,44.085707,-88.668149,dpbfy3
WI,55141,Wood County,44.461413,-90.038825,9zzuzj
WY,56001,Albany County,41.665514,-105.721883,9xkv40
WY,56003,Big Horn County,44.525117,-107.994848,9xgjq9
WY,56005,Campbell County,44.191999,-105.517014,9xugqu
WY,56007,Carbon County,41.70359,-106.933153,9x7vnx
WY,56009,Converse County,42.984623,-105.524752,9xsuw9
WY,56011,Crook County,44.589266,-104.567298,9xvtst
WY,56013,Fremont County,43.054831,-108.608935,9xdubt
WY,56015,Goshen County,42.089455,-104.35354,9xmz3q
WY,56017,Hot Springs County,43.720209,-108.435076,9xfbsr
WY,56019,Johnson County,44.044048,-106.588541,9xu4w9
WY,56021,Laramie County,41.29283,-104.660395,9xmdfm
WY,56023,Lincoln County,42.229993,-110.682961,9x921r
WY,56025,Natrona County,42.977645,-106.768219,9xsh6r
WY,56027,Niobrara County,43.062159,-104.468373,9xtsyz
WY,56029,Park County,44.492387,-109.593597,9xfj45
WY,56031,Platte County,42.131593,-104.953963,9xmret
WY,56033,Sheridan County,44.781369,-106.881211,9xgyzb
WY,56035,Sublette County,42.767928,-109.91617,9x9g6c
WY,56037,Sweetwater County,41.660328,-108.875677,9x6t42
WY,56039,Teton County,44.048662,-110.426087,9xc6x4
WY,56041,Uinta County,41.284726,-110.558947,9x36u5
WY,56043,Washakie County,43.878831,-107.669052,9xg3tg
WY,56045,Weston County,43.846213,-104.57002,9xv9km
PR,72001,Adjuntas Municipio,18.181611,-66.758165,de0x2v
PR,72003,Aguada Municipio,18.375681,-67.183707,de20x1
PR,72005,Aguadilla Municipio,18.480191,-67.143762,de230h
PR,72007,Aguas Buenas Municipio,18.256524,-66.128496,de0zz5
PR,72009,Aibonito Municipio,18.130647,-66.263974,de0zhh
PR,72011,Añasco Municipio,18.286905,-67.131282,de2203
PR,72013,Arecibo Municipio,18.434004,-66.674994,de28fg
PR,72015,Arroyo Municipio,17.97206,-66.041945,de1n1p
PR,72017,Barceloneta Municipio,18.469989,-66.55823,de29j6
PR,72019,Barranquitas Municipio,18.200018,-66.309282,de0ze1
PR,72021,Bayamón Municipio,18.350722,-66.167747,de2bqk
PR,72023,Cabo Rojo Municipio,18.008873,-67.209884,de0nqw
PR,72025,Caguas Municipio,18.211109,-66.050964,de1p8g
PR,72027,Camuy Municipio,18.445469,-66.863134,de22ym
PR,72029,Canóvanas Municipio,18.329872,-65.885139,de30k8
PR,72031,Carolina Municipio,18.396776,-65.968778,de30dv
PR,72033,Cataño Municipio,18.444614,-66.148819,de2byt
PR,72035,Cayey Municipio,18.103624,-66.151667,de0yyx
PR,72037,Ceiba Municipio,18.273749,-65.530895,de1ruy
PR,72039,Ciales Municipio,18.295913,-66.515588,de28n6
PR,72041,Cidra Municipio,18.174404,-66.161622,de0zqk
PR,72043,Coamo Municipio,18.1038,-66.357586,de0ycz
PR,72045,Comerío Municipio,18.225032,-66.219481,de0ztj
PR,72047,Corozal Municipio,18.30391,-66.326179,de2b4s
PR,72049,Culebra Municipio,18.326599,-65.30772,de383b
PR,72051,Dorado Municipio,18.474376,-66.261973,de2ch5
PR,72053,Fajardo Municipio,18.386378,-65.588454,de32e7
PR,72054,Florida Municipio,18.373953,-66.560085,de28t2
PR,72055,Guánica Municipio,17.948052,-66.922989,de0qj5
PR,72057,Guayama Municipio,17.973929,-66.137467,de0yr0
PR,72059,Guayanilla Municipio,18.005338,-66.798293,de0qrv
PR,72061,Guaynabo Municipio,18.344357,-66.114056,de2bre
PR,72063,Gurabo Municipio,18.272581,-65.981177,de1pfw
PR,72065,Hatillo Municipio,18.441141,-66.79821,de22zv
PR,72067,Hormigueros Municipio,18.134695,-67.116199,de0r0t
PR,72069,Humacao Municipio,18.135403,-65.786229,de1pnv
PR,72071,Isabela Municipio,18.48387,-67.014138,de235h
PR,72073,Jayuya Municipio,18.211152,-66.58687,de0xsg
PR,72075,Juana Díaz Municipio,17.997974,-66.490496,de0wqu
PR,72077,Juncos Municipio,18.224133,-65.908542,de1psj
PR,72079,Lajas Municipio,17.978511,-67.040111,de0q62
PR,72081,Lares Municipio,18.277102,-66.869645,de0ryr
PR,72083,Las Marías Municipio,18.227594,-66.97758,de0rey
PR,72085,Las Piedras Municipio,18.187148,-65.871189,de1pmn
PR,72087,Loíza Municipio,18.475039,-65.90328,de31h7
PR,72089,Luquillo Municipio,18.367996,-65.709904,de322x
PR,72091,Manatí Municipio,18.444646,-66.492884,de28yv
PR,72093,Maricao Municipio,18.173956,-66.935547,de0rku
PR,72095,Maunabo Municipio,17.999786,-65.896403,de1nkk
PR,72097,Mayagüez Municipio,18.164126,-67.893333,d7pxr4
PR,72099,Moca Municipio,18.377637,-67.079574,de2299
PR,72101,Morovis Municipio,18.319026,-66.420557,de2b0w
PR,72103,Naguabo Municipio,18.21107,-65.735749,de1r85
PR,72105,Naranjito Municipio,18.28992,-66.25344,de2bh3
PR,72107,Orocovis Municipio,18.218733,-66.436899,de0z8h
PR,72109,Patillas Municipio,18.000311,-65.986642,de1n6k
PR,72111,Peñuelas Municipio,18.026618,-66.728125,de0w99
PR,72113,Ponce Municipio,18.001717,-66.606662,de0wkm
PR,72115,Quebradillas Municipio,18.466357,-66.927603,de23j1
PR,72117,Rincón Municipio,18.340562,-67.277302,de20m4
PR,72119,Río Grande Municipio,18.376369,-65.798434,de30w9
PR,72121,Sabana Grande Municipio,18.084483,-66.947609,de0qus
PR,72123,Salinas Municipio,17.971485,-66.262252,de0yhp
PR,72125,San Germán Municipio,18.1078,-67.037263,de0r48
PR,72127,San Juan Municipio,18.422249,-66.069081,de30b9
PR,72129,San Lorenzo Municipio,18.147107,-65.976167,de1p4x
PR,72131,San Sebastián Municipio,18.331422,-66.970693,de22k1
PR,72133,Santa Isabel Municipio,17.952922,-66.387588,de0y1k
PR,72135,Toa Alta Municipio,18.364556,-66.244669,de2bkx
PR,72137,Toa Baja Municipio,18.45691,-66.193193,de2bvx
PR,72139,Trujillo Alto Municipio,18.335387,-66.003787,de3061
PR,72141,Utuado Municipio,18.270865,-66.702989,de0xfn
PR,72143,Vega Alta Municipio,18.436163,-66.336673,de2bfk
PR,72145,Vega Baja Municipio,18.455128,-66.397883,de2bcp
PR,72147,Vieques Municipio,18.125418,-65.432474,de1rp5
PR,72149,Villalba Municipio,18.130718,-66.472244,de0xpk
PR,72151,Yabucoa Municipio,18.059858,-65.859871,de1ntr
PR,72153,Yauco Municipio,18.085669,-66.857901,de0qys
